id,predicted
275102,906 937 362 396 517
275103,3 759 502 355 510
275104,990 1005 1004 984 668
275105,73 80 83 79 77
275106,134 743 466 464 45
275107,282 829 673 371 680
275108,333 156 755 267 322
275109,702 724 883 370 446
275110,929 918 917 920 455
275111,685 594 138 909 686
275112,440 632 362 840 848
275113,872 536 643 362 632
275114,282 765 383 290 875
275115,872 424 428 808 38
275116,161 159 83 129 151
275117,315 829 442 295 383
275118,92 348 94 873 158
275119,289 400 533 893 411
275120,685 86 45 891 234
275121,61 57 80 159 83
275122,107 738 112 539 336
275123,398 207 808 206 68
275124,80 74 548 116 470
275125,532 112 108 466 904
275126,3 800 955 38 28
275127,293 455 30 824 540
275128,348 346 668 384 442
275129,112 108 724 106 145
275130,680 829 765 849 623
275131,433 722 766 411 467
275132,61 57 36 73 17
275133,502 755 333 759 538
275134,362 346 440 643 398
275135,492 686 890 687 851
275136,38 805 922 536 36
275137,249 227 247 217 243
275138,293 534 520 531 720
275139,14 955 38 20 64
275140,183 259 185 184 126
275141,559 885 446 887 702
275142,38 536 531 398 872
275143,872 428 424 638 680
275144,520 753 315 565 492
275145,534 325 717 790 384
275146,277 686 891 685 593
275147,724 720 447 827 134
275148,127 133 128 165 172
275149,99 88 82 94 234
275150,759 502 756 538 333
275151,887 765 623 552 768
275152,539 1008 966 109 532
275153,322 311 289 300 189
275154,464 84 466 94 1008
275155,906 857 593 937 396
275156,753 241 380 236 249
275157,249 250 236 247 260
275158,17 281 805 872 284
275159,378 522 533 500 489
275160,14 61 73 57 933
275161,277 906 594 269 562
275162,362 440 269 396 557
275163,559 887 698 594 703
275164,783 743 464 470 790
275165,808 813 770 792 846
275166,824 818 924 816 920
275167,805 969 520 315 753
275168,906 277 429 269 909
275169,204 137 203 201 209
275170,193 196 165 170 176
275171,485 541 518 746 152
275172,536 510 57 28 39
275173,236 753 241 247 216
275174,925 446 702 883 492
275175,743 400 38 593 337
275176,536 937 362 653 873
275177,229 236 239 232 227
275178,134 216 267 243 250
275179,83 95 93 101 96
275180,746 295 485 541 518
275181,61 64 57 36 28
275182,335 334 746 738 484
275183,1004 873 83 653 94
275184,165 176 172 175 168
275185,61 57 80 159 83
275186,227 249 214 232 220
275187,61 57 80 159 83
275188,188 180 162 165 168
275189,491 464 224 480 975
275190,428 442 350 872 630
275191,455 1 929 917 702
275192,532 539 112 1008 117
275193,127 128 163 179 181
275194,269 904 277 396 906
275195,893 371 686 277 704
275196,594 893 593 887 558
275197,984 1005 990 634 1004
275198,93 201 84 224 101
275199,51 36 39 42 30
275200,559 962 446 702 703
275201,887 271 885 493 558
275202,198 208 213 199 212
275203,565 492 315 503 890
275204,64 61 68 755 51
275205,201 203 204 137 208
275206,148 249 159 996 143
275207,533 400 522 378 422
275208,204 83 209 206 207
275209,1004 1005 984 668 631
275210,61 36 17 536 955
275211,685 686 891 277 620
275212,348 630 354 346 362
275213,99 86 234 88 94
275214,873 631 1004 83 1005
275215,282 875 290 371 428
275216,39 51 38 531 536
275217,282 397 673 436 357
275218,972 990 482 975 1005
275219,51 36 64 39 42
275220,39 64 30 51 28
275221,436 840 685 620 557
275222,36 17 955 73 61
275223,362 396 440 399 428
275224,64 17 57 68 61
275225,234 178 245 134 167
275226,86 101 114 125 93
275227,643 630 355 660 348
275228,648 271 76 1006 952
275229,234 245 200 666 678
275230,344 788 455 23 79
275231,282 872 849 829 428
275232,83 183 101 177 158
275233,846 271 860 38 824
275234,565 492 829 503 890
275235,848 802 428 442 429
275236,975 972 482 978 491
275237,724 790 698 703 702
275238,14 17 20 955 922
275239,128 126 127 170 172
275240,698 559 558 560 887
275241,282 685 875 673 829
275242,464 293 466 301 476
275243,315 587 518 542 883
275244,373 805 520 315 753
275245,397 872 620 829 890
275246,92 79 134 906 99
275247,371 893 765 617 686
275248,249 152 241 746 258
275249,335 334 738 490 466
275250,975 482 978 491 476
275251,243 247 216 250 230
275252,260 264 808 128 587
275253,490 571 746 384 466
275254,593 893 277 891 685
275255,17 429 362 872 428
275256,476 660 470 1001 460
275257,134 92 222 71 125
275258,539 800 114 473 805
275259,805 753 736 518 538
275260,470 398 460 673 464
275261,61 57 80 159 83
275262,93 94 92 101 79
275263,400 192 678 522 411
275264,562 937 906 362 517
275265,668 634 1001 996 1005
275266,76 177 400 71 79
275267,189 322 333 156 267
275268,224 231 203 208 209
275269,920 917 923 447 924
275270,134 539 724 493 464
275271,492 355 531 925 394
275272,348 346 630 351 355
275273,559 446 962 885 587
275274,383 537 805 746 371
275275,765 371 829 839 872
275276,975 491 482 972 978
275277,38 30 846 446 827
275278,222 200 234 178 156
275279,84 86 109 92 93
275280,224 488 231 94 491
275281,30 39 520 38 536
275282,159 61 118 64 174
275283,580 885 271 558 897
275284,502 753 759 522 969
275285,559 883 702 39 698
275286,277 594 893 887 593
275287,295 805 883 753 541
275288,753 518 746 301 383
275289,848 396 597 914 447
275290,1005 984 258 1004 1001
275291,668 634 986 1001 384
275292,885 271 648 562 336
275293,560 698 887 559 558
275294,536 660 873 77 937
275295,753 502 522 533 759
275296,466 464 490 532 465
275297,282 875 571 673 638
275298,145 45 234 200 222
275299,883 492 890 565 503
275300,492 694 883 542 336
275301,61 57 28 14 36
275302,720 520 969 805 293
275303,137 201 138 203 208
275304,315 295 518 753 532
275305,383 818 765 824 315
275306,746 384 484 490 673
275307,259 258 254 264 128
275308,873 1004 660 990 355
275309,753 969 805 541 502
275310,236 230 216 247 243
275311,753 502 295 565 541
275312,503 492 565 925 890
275313,625 562 775 271 329
275314,322 311 267 300 278
275315,540 724 493 496 718
275316,145 106 107 112 117
275317,648 174 631 873 643
275318,539 743 580 473 1008
275319,28 61 57 39 36
275320,808 429 28 36 510
275321,163 174 172 162 136
275322,315 720 383 373 753
275323,491 482 975 972 978
275324,61 57 80 28 14
275325,17 753 885 337 872
275326,36 502 38 813 808
275327,315 753 785 295 565
275328,872 397 848 348 442
275329,429 848 362 937 346
275330,112 108 464 106 109
275331,765 808 593 492 775
275332,346 632 348 351 668
275333,28 536 39 802 808
275334,207 206 210 213 143
275335,277 269 594 906 909
275336,966 872 897 517 933
275337,128 136 127 196 162
275338,694 539 753 502 492
275339,267 755 256 156 322
275340,769 502 965 625 815
275341,282 638 875 668 634
275342,800 17 872 885 73
275343,565 503 872 680 829
275344,966 988 20 19 911
275345,400 711 678 775 704
275346,362 840 848 440 346
275347,783 293 922 30 827
275348,470 518 476 1001 109
275349,107 109 102 113 125
275350,245 711 256 400 678
275351,433 969 293 540 493
275352,101 83 93 84 116
275353,917 920 818 447 924
275354,493 540 827 534 718
275355,906 79 134 887 594
275356,236 241 239 229 227
275357,183 128 126 185 127
275358,759 502 756 447 883
275359,790 370 587 559 271
275360,193 196 175 172 170
275361,872 638 849 428 673
275362,502 542 492 539 565
275363,668 632 630 638 660
275364,962 39 885 933 350
275365,206 208 209 197 217
275366,643 362 348 631 632
275367,108 112 106 250 107
275368,648 71 17 76 79
275369,61 57 80 159 83
275370,442 428 397 872 857
275371,429 906 260 269 531
275372,517 580 872 1006 897
275373,83 101 158 93 160
275374,969 753 960 383 315
275375,371 765 620 290 623
275376,333 156 711 678 755
275377,183 181 163 126 128
275378,371 765 897 145 746
275379,383 373 315 271 724
275380,846 271 38 860 39
275381,229 241 215 227 232
275382,594 352 632 593 685
275383,848 824 447 597 396
275384,260 254 137 264 189
275385,534 790 717 493 325
275386,3 28 522 911 64
275387,533 400 422 522 289
275388,802 856 593 937 531
275389,883 396 698 929 904
275390,344 455 447 917 920
275391,962 540 446 610 493
275392,824 447 805 969 818
275393,743 466 337 518 580
275394,79 71 84 1006 77
275395,61 57 159 80 83
275396,250 145 247 243 45
275397,134 61 94 200 464
275398,470 738 334 746 476
275399,201 210 203 198 208
275400,61 57 80 159 83
275401,61 80 57 73 83
275402,128 184 183 127 163
275403,17 855 36 888 70
275404,398 28 159 440 813
275405,914 593 890 686 765
275406,384 668 518 460 325
275407,755 489 500 311 289
275408,887 593 813 824 906
275409,759 502 756 565 773
275410,990 1001 975 972 491
275411,371 765 364 373 750
275412,112 109 117 114 532
275413,638 630 673 746 282
275414,424 887 839 808 594
275415,1008 1006 109 93 114
275416,165 906 168 162 175
275417,293 303 720 301 315
275418,790 724 717 446 559
275419,61 57 80 159 83
275420,962 885 446 559 540
275421,531 39 520 293 969
275422,247 250 243 236 217
275423,753 241 565 759 502
275424,1008 1006 336 9 277
275425,824 818 816 815 447
275426,61 57 80 159 83
275427,201 208 198 204 206
275428,455 929 447 917 883
275429,357 492 890 829 848
275430,17 464 20 933 293
275431,51 520 39 531 42
275432,724 790 534 493 720
275433,906 813 848 593 887
275434,20 16 17 3 933
275435,848 346 643 348 632
275436,492 753 542 503 565
275437,829 680 492 673 890
275438,371 282 765 290 364
275439,247 217 250 236 216
275440,885 271 702 558 370
275441,827 887 493 885 962
275442,1001 476 984 746 518
275443,114 109 71 77 1008
275444,197 215 206 219 230
275445,464 293 455 491 470
275446,411 422 500 378 489
275447,630 558 470 743 337
275448,236 220 216 230 239
275449,36 28 30 42 38
275450,502 759 533 400 522
275451,464 783 668 827 476
275452,518 384 491 476 975
275453,746 295 883 373 384
275454,362 848 348 346 840
275455,57 61 333 17 73
275456,114 116 134 125 1008
275457,201 470 464 161 109
275458,536 531 362 542 520
275459,906 269 904 277 909
275460,269 277 594 396 914
275461,436 849 282 857 829
275462,362 348 643 346 857
275463,61 57 80 159 83
275464,824 36 818 593 906
275465,643 348 357 346 848
275466,848 517 593 442 362
275467,955 38 17 73 36
275468,632 536 660 398 429
275469,911 922 464 988 3
275470,335 738 673 680 875
275471,906 808 887 937 594
275472,94 99 88 86 82
275473,790 301 383 743 315
275474,873 937 350 872 765
275475,1001 746 984 1005 337
275476,720 39 315 520 824
275477,241 214 632 631 217
275478,447 824 818 301 923
275479,906 277 937 594 362
275480,1001 518 325 753 384
275481,236 230 243 216 215
275482,200 256 222 92 234
275483,61 57 80 83 159
275484,258 143 152 144 249
275485,805 824 383 969 818
275486,261 260 263 255 257
275487,464 491 466 455 488
275488,10 9 470 1008 460
275489,174 163 175 128 136
275490,467 433 722 411 57
275491,134 45 111 145 178
275492,210 262 204 206 212
275493,398 355 846 860 808
275494,201 203 138 144 143
275495,517 428 857 872 623
275496,3 800 955 16 14
275497,887 846 860 594 906
275498,198 197 207 199 209
275499,492 565 960 890 925
275500,371 765 282 290 897
275501,520 531 293 969 307
275502,790 559 717 384 558
275503,1008 277 9 1006 904
275504,236 108 112 247 106
275505,176 163 165 196 162
275506,534 790 724 332 446
275507,344 788 122 23 566
275508,311 322 289 278 300
275509,137 255 254 262 144
275510,765 775 808 593 802
275511,250 243 247 215 230
275512,178 222 256 245 234
275513,3 966 911 988 522
275514,184 175 152 258 172
275515,447 920 917 924 818
275516,289 775 400 76 533
275517,1004 873 192 83 258
275518,632 517 428 397 399
275519,893 277 685 1006 686
275520,39 17 38 30 446
275521,557 282 436 857 620
275522,442 428 632 348 872
275523,638 282 668 875 765
275524,562 906 937 802 848
275525,83 183 873 184 177
275526,1008 539 336 532 9
275527,3 398 800 580 76
275528,76 71 541 753 289
275529,490 466 483 488 465
275530,277 396 685 909 269
275531,978 1001 1005 753 990
275532,906 362 277 937 440
275533,258 152 254 257 260
275534,311 134 333 322 267
275535,872 428 765 808 424
275536,620 436 557 891 686
275537,466 470 490 488 335
275538,885 446 587 329 962
275539,446 559 962 540 790
275540,241 753 249 247 289
275541,738 335 978 532 490
275542,686 893 685 768 371
275543,138 144 148 147 137
275544,61 57 80 159 83
275545,766 678 755 722 711
275546,114 71 1008 79 1006
275547,9 1008 11 10 1006
275548,455 344 1 532 277
275549,917 447 923 920 836
275550,51 42 41 39 30
275551,398 38 3 955 846
275552,335 466 539 485 532
275553,10 984 1001 485 1005
275554,960 492 447 371 565
275555,906 165 808 162 168
275556,224 231 203 201 208
275557,36 722 61 755 68
275558,429 909 678 446 904
275559,3 73 800 955 16
275560,400 533 289 678 411
275561,467 289 722 755 433
275562,215 229 236 212 206
275563,282 428 673 872 680
275564,128 126 127 129 133
275565,840 436 396 557 357
275566,102 84 107 113 109
275567,17 922 20 988 911
275568,102 94 1008 86 99
275569,532 539 464 531 315
275570,311 289 322 156 300
275571,698 560 558 887 559
275572,904 906 277 269 909
275573,827 805 134 559 887
275574,137 143 148 138 146
275575,334 738 335 466 249
275576,250 247 243 217 248
275577,163 808 129 3 846
275578,39 824 38 520 3
275579,885 783 384 559 446
275580,533 400 753 522 289
275581,127 168 128 181 172
275582,249 107 102 117 200
275583,753 315 805 502 295
275584,61 57 80 159 83
275585,720 293 315 520 373
275586,790 890 370 883 829
275587,724 703 493 534 540
275588,64 333 36 28 80
275589,134 447 818 824 969
275590,260 263 257 255 264
275591,978 1001 975 972 979
275592,295 746 301 485 373
275593,84 93 109 102 101
275594,857 436 557 357 620
275595,333 755 722 267 655
275596,137 138 144 146 148
275597,660 631 1001 990 668
275598,668 638 660 634 632
275599,61 64 57 655 755
275600,64 57 333 61 655
275601,694 759 492 538 756
275602,333 267 256 156 500
275603,183 193 185 128 172
275604,885 800 17 38 955
275605,61 93 95 77 94
275606,909 840 94 112 904
275607,840 346 348 848 357
275608,755 156 245 278 711
275609,904 447 687 398 883
275610,492 753 538 503 565
275611,180 188 165 168 162
275612,722 433 755 57 766
275613,357 857 872 632 840
275614,962 446 325 717 485
275615,112 117 106 108 455
275616,885 337 336 560 559
275617,442 315 883 724 492
275618,101 185 83 181 93
275619,975 972 482 990 634
275620,174 136 175 133 163
275621,539 399 937 849 1008
275622,229 972 241 975 236
275623,61 36 57 955 17
275624,128 133 126 163 136
275625,893 685 1006 79 277
275626,120 114 125 116 117
275627,890 925 937 941 686
275628,969 824 134 753 36
275629,116 125 114 118 115
275630,872 350 536 398 428
275631,724 534 493 587 540
275632,937 872 632 428 517
275633,138 144 262 137 255
275634,234 178 94 86 99
275635,668 634 1005 984 990
275636,204 209 203 201 208
275637,355 398 565 632 346
275638,933 988 911 20 17
275639,634 1005 668 1004 638
275640,447 917 920 818 823
275641,872 502 815 38 696
275642,258 1004 1005 152 984
275643,929 455 559 610 962
275644,518 334 738 753 335
275645,447 904 925 818 914
275646,897 580 371 768 750
275647,57 61 333 14 3
275648,668 984 1005 986 1001
275649,929 703 610 559 883
275650,753 380 315 518 746
275651,428 429 38 536 17
275652,790 534 717 559 724
275653,534 978 724 335 384
275654,904 277 269 909 914
275655,249 243 986 482 217
275656,541 295 753 883 492
275657,17 755 20 911 933
275658,490 335 466 488 334
275659,95 88 94 99 82
275660,128 126 184 127 193
275661,802 823 492 503 429
275662,129 181 333 57 143
275663,362 906 937 440 517
275664,559 446 702 587 962
275665,74 83 116 101 201
275666,411 766 260 255 257
275667,518 738 466 334 746
275668,61 57 80 159 83
275669,848 827 813 824 792
275670,493 783 496 540 718
275671,357 348 848 840 362
275672,722 755 333 678 766
275673,464 134 109 107 45
275674,80 61 57 83 73
275675,201 109 470 464 102
275676,260 264 254 255 257
275677,920 916 917 923 447
275678,362 517 399 857 937
275679,969 960 792 805 520
275680,538 492 542 753 541
275681,827 464 783 720 906
275682,491 978 482 490 488
275683,467 179 433 766 168
275684,893 775 768 371 765
275685,490 466 335 483 484
275686,593 765 960 619 447
275687,420 540 355 962 643
275688,493 540 962 496 724
275689,9 11 1008 1006 1007
275690,885 1008 329 282 558
275691,638 1005 668 337 673
275692,464 1006 813 906 1008
275693,258 152 257 254 259
275694,219 215 220 230 216
275695,398 536 846 355 632
275696,753 805 315 502 520
275697,210 213 230 212 198
275698,673 632 680 84 337
275699,344 161 134 156 755
275700,192 686 904 196 890
275701,269 840 396 557 277
275702,885 558 743 805 301
275703,975 482 972 978 491
275704,720 315 383 753 301
275705,485 325 962 518 466
275706,224 208 201 204 209
275707,753 383 315 301 805
275708,955 885 872 17 38
275709,470 680 872 840 466
275710,824 792 839 846 848
275711,185 188 180 179 192
275712,329 765 558 619 887
275713,520 531 720 315 303
275714,446 962 885 559 540
275715,720 293 315 301 827
275716,134 260 249 257 818
275717,61 57 655 68 64
275718,532 539 466 1008 112
275719,906 593 848 134 887
275720,533 400 522 76 541
275721,759 502 808 897 775
275722,61 57 83 80 159
275723,101 83 93 84 95
275724,593 1006 277 941 906
275725,873 660 631 174 632
275726,282 765 290 875 638
275727,259 184 193 188 183
275728,532 539 473 1008 537
275729,193 196 170 172 180
275730,873 631 984 1004 1005
275731,849 829 673 428 680
275732,920 917 916 924 447
275733,39 51 30 540 64
275734,371 541 364 897 580
275735,92 99 178 234 86
275736,638 668 634 1004 1005
275737,383 315 295 373 371
275738,101 222 84 93 256
275739,557 904 593 396 269
275740,107 113 84 93 102
275741,883 687 703 492 447
275742,500 333 489 522 189
275743,193 196 170 162 172
275744,315 565 436 840 785
275745,234 178 245 893 222
275746,455 887 593 848 906
275747,491 464 488 490 532
275748,204 203 201 209 208
275749,295 503 531 539 565
275750,493 496 540 906 420
275751,325 384 717 673 630
275752,724 493 464 534 790
275753,61 57 80 64 73
275754,61 57 80 159 83
275755,371 743 295 897 373
275756,531 542 492 565 883
275757,447 917 920 818 916
275758,755 722 766 333 433
275759,371 580 765 574 271
275760,112 107 464 108 106
275761,112 117 106 107 108
275762,722 755 333 766 711
275763,254 257 260 264 258
275764,660 632 631 1001 643
275765,455 929 333 80 112
275766,491 231 224 986 134
275767,872 660 428 337 350
275768,193 175 196 170 172
275769,883 890 492 620 687
275770,668 634 1005 638 984
275771,315 753 383 720 743
275772,114 109 800 71 125
275773,502 756 759 773 775
275774,848 442 428 38 840
275775,277 686 593 269 396
275776,20 162 188 911 988
275777,83 101 116 93 80
275778,396 909 802 840 848
275779,885 485 271 541 800
275780,537 531 398 542 536
275781,79 77 71 114 73
275782,80 73 159 161 74
275783,920 917 447 916 923
275784,518 107 746 466 743
275785,136 165 162 128 175
275786,492 503 542 925 541
275787,61 57 83 80 159
275788,93 101 83 161 151
275789,788 344 79 455 74
275790,230 234 236 200 216
275791,128 127 126 129 133
275792,129 126 136 163 128
275793,134 245 200 45 145
275794,492 694 883 925 617
275795,282 698 558 685 829
275796,315 724 534 720 718
275797,64 14 38 61 57
275798,230 243 260 212 250
275799,746 336 984 1001 337
275800,398 906 808 937 440
275801,687 890 492 695 620
275802,145 45 134 234 250
275803,969 315 447 759 965
275804,743 145 107 109 466
275805,532 473 517 906 857
275806,753 315 301 502 736
275807,254 1004 143 137 144
275808,485 532 746 466 518
275809,262 255 210 254 257
275810,45 145 134 200 666
275811,685 620 891 371 686
275812,262 255 257 259 254
275813,282 558 872 424 292
275814,464 493 790 466 534
275815,9 1008 10 1007 11
275816,520 424 315 336 531
275817,680 872 337 632 743
275818,643 632 354 355 398
275819,753 502 538 759 746
275820,400 711 533 522 755
275821,241 227 236 247 220
275822,872 175 282 168 192
275823,134 64 57 30 36
275824,455 1 344 122 899
275825,61 57 80 159 83
275826,269 396 277 904 362
275827,198 209 203 206 197
275828,57 61 655 64 68
275829,95 86 101 98 93
275830,455 929 1 447 917
275831,168 165 174 188 162
275832,482 978 518 1001 972
275833,116 464 114 109 117
275834,57 61 80 83 159
275835,3 398 161 159 61
275836,746 738 301 334 673
275837,978 979 490 738 334
275838,887 134 594 559 698
275839,540 520 883 694 724
275840,966 17 174 648 922
275841,137 143 148 159 158
275842,156 256 267 322 278
275843,533 522 988 400 500
275844,61 57 80 159 83
275845,249 247 214 217 383
275846,724 493 698 887 827
275847,371 112 765 937 373
275848,466 490 335 334 483
275849,84 464 86 134 107
275850,145 107 45 112 117
275851,348 362 346 643 354
275852,906 134 824 467 593
275853,755 422 722 678 456
275854,61 57 80 159 83
275855,559 790 384 325 446
275856,247 217 243 214 227
275857,873 631 258 660 161
275858,371 765 290 623 887
275859,990 258 259 1004 148
275860,57 28 36 61 955
275861,262 257 255 260 206
275862,493 824 827 540 805
275863,517 808 897 775 872
275864,534 790 559 703 325
275865,17 36 955 61 39
275866,447 920 917 780 923
275867,362 937 536 906 632
275868,185 183 196 259 184
275869,101 83 93 84 116
275870,129 258 136 127 128
275871,269 906 904 277 909
275872,765 623 371 620 890
275873,559 548 80 446 73
275874,490 466 484 335 488
275875,893 1006 371 891 686
275876,282 503 424 765 890
275877,73 80 159 955 14
275878,61 57 80 159 83
275879,455 1 824 28 39
275880,38 887 344 937 559
275881,61 57 80 159 83
275882,885 446 559 587 271
275883,558 282 337 765 673
275884,137 138 143 148 144
275885,229 74 83 116 249
275886,112 107 117 108 106
275887,493 534 724 559 703
275888,145 106 112 108 466
275889,64 61 57 68 755
275890,73 3 80 77 14
275891,937 396 557 857 362
275892,464 362 539 440 857
275893,197 206 213 219 230
275894,580 371 743 746 897
275895,384 638 668 634 630
275896,277 685 906 686 594
275897,398 447 687 883 917
275898,71 76 79 74 77
275899,929 887 962 610 1
275900,966 988 911 933 17
275901,893 371 768 277 686
275902,493 534 540 496 790
275903,724 534 493 790 496
275904,984 1001 476 1005 398
275905,800 711 400 666 678
275906,355 1005 1004 1001 258
275907,738 337 335 336 295
275908,883 702 446 703 698
275909,148 143 137 144 189
275910,857 517 623 436 557
275911,848 883 559 348 442
275912,929 455 918 917 447
275913,1005 1004 984 990 668
275914,344 788 566 122 23
275915,720 759 724 383 364
275916,371 134 765 743 222
275917,620 686 557 396 560
275918,594 277 685 909 906
275919,960 593 802 765 966
275920,673 355 631 873 630
275921,765 371 893 890 686
275922,557 909 436 914 857
275923,668 634 1005 984 660
275924,277 906 396 937 593
275925,442 632 872 643 398
275926,632 362 277 396 909
275927,229 241 232 236 239
275928,371 373 383 301 364
275929,249 295 743 720 373
275930,384 746 1001 630 638
275931,580 800 114 76 897
275932,61 57 80 159 83
275933,824 28 36 30 969
275934,491 978 482 972 975
275935,792 887 370 38 548
275936,128 175 193 133 196
275937,137 143 148 159 129
275938,204 212 208 260 206
275939,250 216 243 247 236
275940,165 188 193 196 172
275941,348 357 346 840 436
275942,759 502 16 17 116
275943,112 134 108 107 145
275944,95 88 98 94 86
275945,400 678 289 422 411
275946,937 362 906 887 872
275947,333 755 267 57 156
275948,540 301 293 783 424
275949,222 256 101 200 92
275950,790 783 558 717 559
275951,962 540 520 539 325
275952,210 198 213 207 206
275953,559 790 446 703 534
275954,1008 580 470 517 473
275955,464 783 1008 134 491
275956,848 436 840 396 557
275957,975 990 972 996 482
275958,362 906 536 428 872
275959,872 428 640 350 632
275960,593 848 914 562 396
275961,129 183 126 136 128
275962,520 724 315 540 805
275963,848 840 557 594 269
275964,493 724 540 534 827
275965,243 247 220 217 250
275966,28 61 38 39 57
275967,178 216 217 227 230
275968,168 872 428 162 172
275969,362 937 872 174 168
275970,61 80 57 116 73
275971,249 227 247 250 243
275972,315 805 969 383 960
275973,638 746 875 673 282
275974,36 28 61 57 42
275975,3 955 800 73 38
275976,848 429 442 594 906
275977,295 301 518 470 738
275978,790 384 534 559 325
275979,335 746 334 738 580
275980,840 436 557 357 277
275981,625 775 76 893 371
275982,128 129 163 181 127
275983,790 724 493 718 496
275984,496 808 540 315 520
275985,925 295 503 531 296
275986,446 38 429 39 271
275987,1001 984 536 531 532
275988,207 197 213 198 201
275989,315 969 753 565 960
275990,61 57 80 159 83
275991,929 455 1 233 918
275992,39 293 531 520 51
275993,128 126 170 196 193
275994,1005 1001 990 984 996
275995,222 245 256 200 500
275996,201 208 207 198 206
275997,966 10 9 1008 336
275998,888 68 755 17 61
275999,371 765 373 517 872
276000,362 632 348 643 350
276001,30 38 39 824 28
276002,673 849 399 557 840
276003,344 788 122 920 677
276004,759 502 756 533 565
276005,17 114 73 38 800
276006,759 378 502 522 57
276007,36 38 28 808 17
276008,802 808 565 883 274
276009,39 536 533 502 808
276010,724 534 493 790 540
276011,277 906 594 269 1008
276012,38 39 30 28 36
276013,824 848 792 969 447
276014,978 491 482 975 972
276015,466 490 335 334 485
276016,83 80 61 73 77
276017,383 759 373 371 765
276018,911 20 61 933 922
276019,885 702 694 446 337
276020,200 93 222 245 92
276021,61 80 57 64 28
276022,704 467 755 722 678
276023,83 80 101 116 73
276024,872 542 397 680 925
276025,188 168 429 165 180
276026,80 73 161 77 74
276027,517 685 857 686 632
276028,216 243 250 247 203
276029,455 447 917 818 920
276030,885 39 587 446 540
276031,746 673 334 638 384
276032,470 334 743 746 465
276033,109 114 117 107 116
276034,98 988 86 966 95
276035,969 293 39 753 502
276036,467 755 766 400 433
276037,333 267 189 256 156
276038,1008 532 9 873 11
276039,234 178 134 92 86
276040,344 788 455 23 899
276041,138 144 143 464 134
276042,282 685 686 673 638
276043,159 61 80 161 143
276044,668 1001 660 638 580
276045,383 296 724 112 790
276046,686 685 593 891 893
276047,107 117 108 106 114
276048,887 885 558 594 560
276049,559 39 962 446 64
276050,99 94 101 86 92
276051,522 411 378 478 533
276052,818 447 917 920 924
276053,36 17 755 955 28
276054,267 322 311 278 156
276055,293 720 520 303 534
276056,686 893 890 492 620
276057,698 271 765 686 560
276058,962 51 534 978 911
276059,210 137 206 144 212
276060,61 57 83 80 64
276061,335 746 336 984 1004
276062,883 724 703 687 447
276063,904 269 277 937 906
276064,1004 990 95 873 668
276065,207 213 210 206 203
276066,755 759 289 400 533
276067,904 906 909 873 277
276068,262 255 137 257 144
276069,975 990 996 972 482
276070,620 765 623 593 686
276071,129 159 161 151 136
276072,1006 470 1008 86 466
276073,64 20 933 51 922
276074,893 686 768 704 897
276075,558 282 559 273 790
276076,893 890 765 371 686
276077,61 57 80 159 83
276078,906 904 269 277 362
276079,638 673 668 630 632
276080,534 493 724 717 790
276081,914 823 447 904 840
276082,277 685 893 92 594
276083,411 933 467 500 333
276084,904 909 914 277 890
276085,493 496 420 540 962
276086,282 857 829 620 357
276087,371 765 373 383 897
276088,962 559 446 790 724
276089,893 277 594 887 1006
276090,840 909 277 557 904
276091,885 872 281 424 265
276092,824 792 848 815 816
276093,174 10 933 1008 873
276094,61 57 3 83 73
276095,962 559 885 446 790
276096,36 28 61 57 722
276097,362 346 348 357 354
276098,593 887 848 857 906
276099,885 76 271 800 925
276100,634 668 400 666 638
276101,201 224 464 231 208
276102,906 593 277 909 594
276103,193 175 176 1004 873
276104,57 61 83 80 159
276105,520 753 518 746 531
276106,666 222 156 245 256
276107,848 827 442 424 429
276108,315 520 720 805 724
276109,805 753 539 295 542
276110,344 79 77 71 222
276111,322 267 311 278 345
276112,301 296 746 371 295
276113,83 101 158 79 92
276114,593 848 969 447 824
276115,17 20 16 933 922
276116,873 631 660 990 355
276117,904 9 277 909 427
276118,522 533 753 969 502
276119,17 536 922 933 20
276120,848 857 906 593 396
276121,36 28 30 39 51
276122,824 815 969 818 447
276123,753 503 565 492 502
276124,344 79 83 73 77
276125,257 262 260 261 263
276126,668 996 634 998 1005
276127,165 188 185 162 172
276128,243 216 220 236 242
276129,16 17 3 922 73
276130,371 765 383 897 290
276131,593 802 398 562 848
276132,978 1001 972 990 996
276133,962 540 493 39 534
276134,9 1008 10 1004 1007
276135,215 219 220 230 217
276136,61 28 39 969 57
276137,61 57 36 17 28
276138,61 57 80 159 83
276139,746 337 518 673 872
276140,540 420 496 493 962
276141,83 73 77 84 116
276142,51 42 39 28 36
276143,522 422 489 500 378
276144,129 163 136 126 258
276145,158 83 176 160 143
276146,848 802 428 872 856
276147,86 84 114 222 115
276148,1008 1006 685 893 277
276149,857 937 396 914 840
276150,109 114 112 107 113
276151,61 57 80 159 83
276152,562 860 593 815 271
276153,333 755 722 711 522
276154,61 57 80 159 83
276155,447 937 269 277 904
276156,262 255 257 254 259
276157,753 502 759 565 315
276158,755 522 411 400 711
276159,906 594 887 593 937
276160,61 57 655 64 83
276161,77 79 71 73 80
276162,738 107 109 532 539
276163,565 492 503 759 295
276164,64 51 36 30 39
276165,587 446 534 540 703
276166,61 57 80 159 83
276167,83 80 73 116 101
276168,542 539 371 885 746
